地点,当地时间,温度,气压,湿度,风向,风速
北京,2023-06-05 14:00:00,34.4,752.5,23,从西南偏南方向吹来的风,3
北京,2023-06-05 11:00:00,30.5,754.3,33,从南方吹来的风,2
北京,2023-06-05 08:00:00,24.2,755.3,59,从西南偏西方向吹来的风,2
北京,2023-06-05 05:00:00,19.4,755.2,80,从西南偏西方向吹来的风,1
北京,2023-06-05 02:00:00,22.3,755.2,63,从西南方吹来的风,2
北京,2023-06-04 23:00:00,26.0,755.5,42,从西南方吹来的风,3
北京,2023-06-04 20:00:00,28.4,755.2,30,从西南方吹来的风,4
北京,2023-06-04 17:00:00,32.2,754.7,18,从西南方吹来的风,4
北京,2023-06-04 14:00:00,32.5,755.8,15,从东方吹来的风,3
北京,2023-06-04 11:00:00,30.3,757.6,22,从西北方吹来的风,3
北京,2023-06-04 08:00:00,25.9,758.3,34,从东北偏北方向吹来的风,2
北京,2023-06-04 05:00:00,21.6,757.3,51,从东北方吹来的风,2
北京,2023-06-04 02:00:00,22.2,756.1,56,从东北偏北方向吹来的风,1
北京,2023-06-03 23:00:00,23.9,756.1,49,从东南偏东方向吹来的风,1
北京,2023-06-03 20:00:00,26.8,755.8,37,从东南偏南方向吹来的风,2
北京,2023-06-03 17:00:00,32.1,755.3,28,从西南偏南方向吹来的风,4
北京,2023-06-03 14:00:00,32.9,756.3,20,从南方吹来的风,3
北京,2023-06-03 11:00:00,29.7,758.2,21,从东方吹来的风,2
北京,2023-06-03 08:00:00,25.9,758.8,32,从北方吹来的风,2
北京,2023-06-03 05:00:00,17.7,758.0,62,从东北偏北方向吹来的风,1
北京,2023-06-03 02:00:00,20.2,757.3,49,从西北偏西方向吹来的风,2
北京,2023-06-02 23:00:00,23.6,757.6,38,从西方吹来的风,1
北京,2023-06-02 20:00:00,27.1,756.5,28,从西方吹来的风,2
北京,2023-06-02 17:00:00,31.1,755.2,21,从西南偏西方向吹来的风,4
北京,2023-06-02 14:00:00,30.9,755.9,19,从西方吹来的风,2
北京,2023-06-02 11:00:00,27.9,757.0,23,从东北偏东方向吹来的风,4
北京,2023-06-02 08:00:00,24.3,757.2,33,从东北偏北方向吹来的风,3
北京,2023-06-02 05:00:00,20.6,755.8,43,从北方吹来的风,3
北京,2023-06-02 02:00:00,23.2,754.1,35,从西北偏北方向吹来的风,4
北京,2023-06-01 23:00:00,24.8,753.1,29,从北方吹来的风,3
北京,2023-06-01 20:00:00,27.8,751.3,21,从东北偏北方向吹来的风,3
北京,2023-06-01 17:00:00,31.1,749.1,17,从北方吹来的风,3
北京,2023-06-01 14:00:00,30.3,749.9,22,从北方吹来的风,2
北京,2023-06-01 11:00:00,28.8,751.2,37,从南方吹来的风,2
北京,2023-06-01 08:00:00,22.5,752.0,83,从西方吹来的风,1
北京,2023-06-01 05:00:00,16.7,752.4,95,从东北偏东方向吹来的风,1
北京,2023-06-01 02:00:00,17.5,752.2,94,从西方吹来的风,0
北京,2023-05-31 23:00:00,19.9,753.1,87,从东北偏东方向吹来的风,1
北京,2023-05-31 20:00:00,23.8,753.4,69,从西南偏西方向吹来的风,1
北京,2023-05-31 17:00:00,25.6,754.1,60,从西南方吹来的风,2
北京,2023-05-31 14:00:00,25.8,755.2,55,从西南方吹来的风,3
北京,2023-05-31 11:00:00,23.4,756.7,56,从西南偏南方向吹来的风,3
北京,2023-05-31 08:00:00,21.3,757.1,62,从西南方吹来的风,1
北京,2023-05-31 05:00:00,17.0,757.3,74,从西南偏南方向吹来的风,1
北京,2023-05-31 02:00:00,18.9,757.9,66,从南方吹来的风,1
北京,2023-05-30 23:00:00,20.1,758.3,69,从西南偏南方向吹来的风,1
北京,2023-05-30 20:00:00,22.9,758.4,54,从东南偏南方向吹来的风,1
北京,2023-05-30 17:00:00,24.4,758.5,47,从西南方吹来的风,1
北京,2023-05-30 14:00:00,23.7,759.7,61,从东北方吹来的风,1
北京,2023-05-30 11:00:00,22.1,760.8,74,从东北偏东方向吹来的风,1
北京,2023-05-30 08:00:00,20.6,761.5,88,从东南偏南方向吹来的风,1
北京,2023-05-30 05:00:00,20.9,760.6,79,从东北方吹来的风,1
北京,2023-05-30 02:00:00,23.3,760.4,57,从东南方吹来的风,1
北京,2023-05-29 23:00:00,24.0,761.3,54,从南方吹来的风,2
北京,2023-05-29 20:00:00,25.6,760.6,48,从西南偏南方向吹来的风,3
北京,2023-05-29 17:00:00,29.3,759.6,45,从南方吹来的风,4
北京,2023-05-29 14:00:00,31.1,759.8,31,从东南方吹来的风,2
北京,2023-05-29 11:00:00,29.4,760.8,39,从东方吹来的风,2
北京,2023-05-29 08:00:00,24.5,760.9,67,从东北偏北方向吹来的风,1
北京,2023-05-29 05:00:00,18.6,759.9,90,从北方吹来的风,0
北京,2023-05-29 02:00:00,20.8,759.3,78,从西南偏西方向吹来的风,0
北京,2023-05-28 23:00:00,22.1,759.4,75,从西南方吹来的风,2
北京,2023-05-28 20:00:00,24.7,758.5,61,从西南偏南方向吹来的风,2
北京,2023-05-28 17:00:00,27.3,757.9,51,从西南偏西方向吹来的风,3
北京,2023-05-28 14:00:00,26.9,758.3,52,从西南方吹来的风,2
北京,2023-05-28 11:00:00,23.9,759.4,62,从南方吹来的风,2
北京,2023-05-28 08:00:00,20.5,759.3,80,从东北方吹来的风,1
北京,2023-05-28 05:00:00,17.9,759.3,92,从西南方吹来的风,1
北京,2023-05-28 02:00:00,18.8,759.4,86,从西南偏南方向吹来的风,1
北京,2023-05-27 23:00:00,19.1,759.7,87,从西南偏南方向吹来的风,2
北京,2023-05-27 20:00:00,21.5,759.1,81,从东北方吹来的风,1
北京,2023-05-27 17:00:00,22.3,758.9,70,从东北方吹来的风,1
北京,2023-05-27 14:00:00,21.5,759.5,79,从东北偏北方向吹来的风,2
北京,2023-05-27 11:00:00,19.3,760.7,92,从东北偏北方向吹来的风,1
北京,2023-05-27 08:00:00,18.3,760.3,92,从东北方吹来的风,1
北京,2023-05-27 05:00:00,19.9,759.1,77,从东南偏东方向吹来的风,3
北京,2023-05-27 02:00:00,21.4,758.8,73,从东南偏东方向吹来的风,1
北京,2023-05-26 23:00:00,22.9,759.3,65,从西南方吹来的风,1
北京,2023-05-26 20:00:00,25.2,758.8,53,从西南偏南方向吹来的风,2
北京,2023-05-26 17:00:00,28.5,758.1,38,从西南偏南方向吹来的风,4
北京,2023-05-26 14:00:00,28.5,759.0,42,从南方吹来的风,3
北京,2023-05-26 11:00:00,25.1,760.5,56,从西南偏南方向吹来的风,2
北京,2023-05-26 08:00:00,20.4,760.3,72,从东方吹来的风,1
北京,2023-05-26 05:00:00,16.2,759.1,89,从东方吹来的风,1
北京,2023-05-26 02:00:00,17.5,758.2,84,从东北偏北方向吹来的风,1
北京,2023-05-25 23:00:00,19.9,757.6,69,从东北偏东方向吹来的风,2
北京,2023-05-25 20:00:00,22.5,756.4,53,从东北偏东方向吹来的风,1
北京,2023-05-25 17:00:00,24.3,754.4,47,从西南偏西方向吹来的风,2
北京,2023-05-25 14:00:00,24.3,755.1,50,从北方吹来的风,2
北京,2023-05-25 11:00:00,22.9,755.1,55,从西南偏南方向吹来的风,3
北京,2023-05-25 08:00:00,20.1,755.0,60,从西南偏南方向吹来的风,4
北京,2023-05-25 05:00:00,18.9,754.0,59,从南方吹来的风,2
北京,2023-05-25 02:00:00,20.5,754.2,53,从西南方吹来的风,4
北京,2023-05-24 23:00:00,21.7,754.2,49,从西南偏南方向吹来的风,4
北京,2023-05-24 20:00:00,24.0,753.7,38,从西南偏南方向吹来的风,6
北京,2023-05-24 17:00:00,25.6,753.0,38,从西南偏南方向吹来的风,7
北京,2023-05-24 14:00:00,27.7,752.6,34,从西南偏南方向吹来的风,6
北京,2023-05-24 11:00:00,26.1,754.1,38,从南方吹来的风,5
北京,2023-05-24 08:00:00,22.2,755.1,48,从南方吹来的风,3
北京,2023-05-24 05:00:00,19.1,755.1,55,从西南偏南方向吹来的风,2
北京,2023-05-24 02:00:00,21.6,755.2,42,从西南偏南方向吹来的风,2
北京,2023-05-23 23:00:00,23.7,755.9,36,从西南方吹来的风,3
北京,2023-05-23 20:00:00,25.8,755.7,28,从西南偏南方向吹来的风,3
北京,2023-05-23 17:00:00,29.3,755.2,20,从西南偏南方向吹来的风,4
北京,2023-05-23 14:00:00,30.4,756.4,16,从南方吹来的风,3
北京,2023-05-23 11:00:00,28.7,758.4,18,从东方吹来的风,1
北京,2023-05-23 08:00:00,22.9,759.7,31,从东北方吹来的风,2
北京,2023-05-23 05:00:00,14.2,759.4,69,从东北偏东方向吹来的风,1
北京,2023-05-23 02:00:00,16.4,759.2,53,从东北方吹来的风,1
北京,2023-05-22 23:00:00,20.1,759.3,39,从东南方吹来的风,1
北京,2023-05-22 20:00:00,24.9,758.3,24,从西南偏南方向吹来的风,1
北京,2023-05-22 17:00:00,29.7,757.5,13,从南方吹来的风,1
北京,2023-05-22 14:00:00,28.6,759.1,16,从东北偏北方向吹来的风,3
北京,2023-05-22 11:00:00,26.8,760.6,19,从北方吹来的风,3
北京,2023-05-22 08:00:00,22.6,760.9,25,从西北偏北方向吹来的风,3
北京,2023-05-22 05:00:00,14.3,760.0,58,从东北方吹来的风,1
北京,2023-05-22 02:00:00,14.4,760.1,56,从东北方吹来的风,1
北京,2023-05-21 23:00:00,18.8,760.1,37,从西南方吹来的风,2
北京,2023-05-21 20:00:00,21.9,759.8,32,从西南方吹来的风,3
北京,2023-05-21 17:00:00,24.7,759.0,25,从西南偏南方向吹来的风,4
北京,2023-05-21 14:00:00,25.8,759.7,20,从东北偏北方向吹来的风,3
北京,2023-05-21 11:00:00,23.7,761.1,24,从北方吹来的风,4
北京,2023-05-21 08:00:00,20.9,761.4,27,从西北偏北方向吹来的风,3
北京,2023-05-21 05:00:00,19.0,760.4,19,从西北偏北方向吹来的风,3
北京,2023-05-21 02:00:00,20.6,760.0,13,从西北方吹来的风,3
北京,2023-05-20 20:00:00,23.2,757.9,7,从西北偏西方向吹来的风,6
北京,2023-05-20 17:00:00,23.8,756.3,8,从西北偏西方向吹来的风,3
北京,2023-05-20 14:00:00,23.5,756.6,8,从西北偏西方向吹来的风,4
北京,2023-05-20 11:00:00,22.3,757.4,9,从西北偏北方向吹来的风,5
北京,2023-05-20 08:00:00,21.0,757.2,10,从西北偏北方向吹来的风,4
北京,2023-05-20 05:00:00,19.3,756.1,13,从北方吹来的风,3
北京,2023-05-20 02:00:00,18.6,754.9,39,从东北偏北方向吹来的风,2
北京,2023-05-19 23:00:00,18.3,754.4,93,从东北方吹来的风,1
北京,2023-05-19 20:00:00,18.5,753.9,94,从北方吹来的风,1
北京,2023-05-19 17:00:00,18.7,753.9,92,从西北偏北方向吹来的风,2
北京,2023-05-19 14:00:00,19.1,753.9,87,从北方吹来的风,2
北京,2023-05-19 11:00:00,19.4,755.3,84,从东方吹来的风,1
北京,2023-05-19 08:00:00,18.0,756.0,85,从东方吹来的风,2
北京,2023-05-19 05:00:00,16.5,756.1,79,从东北偏北方向吹来的风,1
北京,2023-05-19 02:00:00,17.6,757.0,82,从东南偏南方向吹来的风,1
北京,2023-05-18 23:00:00,20.7,759.1,59,从西南方吹来的风,1
北京,2023-05-18 20:00:00,22.7,756.4,31,从东南方吹来的风,3
北京,2023-05-18 17:00:00,26.4,756.3,33,从东南方吹来的风,4
北京,2023-05-18 14:00:00,27.6,758.1,25,从东南偏南方向吹来的风,3
北京,2023-05-18 11:00:00,25.4,759.7,31,从东南方吹来的风,3
北京,2023-05-18 08:00:00,21.7,760.4,50,从西方吹来的风,1
北京,2023-05-18 05:00:00,14.5,759.9,74,从北方吹来的风,0
北京,2023-05-18 02:00:00,15.9,759.7,68,无风,0
北京,2023-05-17 23:00:00,19.2,759.8,51,从东南偏东方向吹来的风,2
北京,2023-05-17 20:00:00,21.0,758.0,50,从南方吹来的风,3
北京,2023-05-17 17:00:00,23.3,755.8,55,从东南方吹来的风,3
北京,2023-05-17 14:00:00,25.4,755.1,60,从东南偏东方向吹来的风,3
北京,2023-05-17 11:00:00,26.9,754.7,52,从东方吹来的风,3
北京,2023-05-17 08:00:00,23.3,753.5,64,从东北偏东方向吹来的风,3
北京,2023-05-17 05:00:00,21.2,751.6,69,从东北方吹来的风,2
北京,2023-05-17 02:00:00,22.4,751.2,66,从东北方吹来的风,3
北京,2023-05-16 23:00:00,27.6,749.9,58,从东北偏东方向吹来的风,3
北京,2023-05-16 20:00:00,30.5,748.0,54,从北方吹来的风,2
北京,2023-05-16 17:00:00,31.4,746.6,48,从西方吹来的风,2
北京,2023-05-16 14:00:00,32.8,746.8,40,从西南偏南方向吹来的风,3
北京,2023-05-16 11:00:00,30.1,747.8,58,从南方吹来的风,2
北京,2023-05-16 08:00:00,26.1,748.1,72,从南方吹来的风,2
北京,2023-05-16 05:00:00,23.7,747.2,79,从东南偏南方向吹来的风,1
北京,2023-05-16 02:00:00,26.8,746.8,62,从西南方吹来的风,3
北京,2023-05-15 23:00:00,29.3,747.1,50,从西南偏南方向吹来的风,5
北京,2023-05-15 20:00:00,30.0,746.7,41,从南方吹来的风,2
北京,2023-05-15 17:00:00,34.1,746.2,28,从西南方吹来的风,3
北京,2023-05-15 14:00:00,32.1,747.7,38,从东南偏南方向吹来的风,2
北京,2023-05-15 11:00:00,27.3,749.7,51,从东南偏东方向吹来的风,1
北京,2023-05-15 08:00:00,21.1,750.7,64,从东方吹来的风,1
北京,2023-05-15 05:00:00,17.5,750.4,78,从东北方吹来的风,1
北京,2023-05-15 02:00:00,18.6,750.3,78,从东北偏北方向吹来的风,1
北京,2023-05-14 23:00:00,22.5,750.7,58,从东北方吹来的风,2
北京,2023-05-14 20:00:00,25.0,749.7,49,从东北偏东方向吹来的风,1
北京,2023-05-14 17:00:00,27.6,748.6,41,从东南偏南方向吹来的风,3
北京,2023-05-14 14:00:00,28.9,750.0,38,从南方吹来的风,3
北京,2023-05-14 11:00:00,25.9,752.2,46,从东北偏东方向吹来的风,2
北京,2023-05-14 08:00:00,20.7,752.9,62,从东方吹来的风,2
北京,2023-05-14 05:00:00,18.5,752.7,62,从北方吹来的风,1
北京,2023-05-14 02:00:00,20.2,753.7,50,从东南偏南方向吹来的风,2
北京,2023-05-13 23:00:00,21.3,754.9,42,从南方吹来的风,2
北京,2023-05-13 20:00:00,23.8,754.6,32,从西南方吹来的风,3
北京,2023-05-13 17:00:00,27.9,754.5,24,从西南偏西方向吹来的风,4
北京,2023-05-13 14:00:00,27.8,755.5,21,从东南方吹来的风,3
北京,2023-05-13 11:00:00,25.7,757.6,30,从东南偏东方向吹来的风,2
北京,2023-05-13 08:00:00,20.9,758.8,47,从东北偏北方向吹来的风,2
北京,2023-05-13 05:00:00,11.9,757.9,93,从北方吹来的风,0
北京,2023-05-13 02:00:00,13.5,757.8,90,从东方吹来的风,0
北京,2023-05-12 23:00:00,15.8,757.7,85,从西北偏西方向吹来的风,1
北京,2023-05-12 20:00:00,19.2,757.1,68,从东北偏东方向吹来的风,2
北京,2023-05-12 17:00:00,21.0,755.6,61,从东南方吹来的风,1
北京,2023-05-12 14:00:00,25.0,754.9,40,从东南偏东方向吹来的风,3
北京,2023-05-12 11:00:00,22.7,757.3,46,从西南方吹来的风,2
北京,2023-05-12 08:00:00,19.4,758.0,61,从东方吹来的风,2
北京,2023-05-12 05:00:00,15.0,757.8,81,从东北方吹来的风,2
北京,2023-05-12 02:00:00,16.7,758.5,73,从东北偏东方向吹来的风,1
北京,2023-05-11 23:00:00,18.0,759.3,58,从西南偏西方向吹来的风,1
北京,2023-05-11 20:00:00,22.5,759.6,42,从东北偏北方向吹来的风,1
北京,2023-05-11 17:00:00,25.7,759.4,30,从西南方吹来的风,4
北京,2023-05-11 14:00:00,26.8,760.4,32,从西南偏南方向吹来的风,4
北京,2023-05-11 11:00:00,25.5,762.3,38,从南方吹来的风,3
北京,2023-05-11 08:00:00,19.9,763.4,54,从西南方吹来的风,1
北京,2023-05-11 05:00:00,15.7,763.0,66,从南方吹来的风,1
北京,2023-05-11 02:00:00,16.8,763.0,59,从西南方吹来的风,1
北京,2023-05-10 23:00:00,19.7,763.3,46,从南方吹来的风,1
北京,2023-05-10 20:00:00,23.3,762.6,32,从西南方吹来的风,1
北京,2023-05-10 17:00:00,26.6,761.7,25,从西南方吹来的风,4
北京,2023-05-10 14:00:00,27.5,762.3,23,从西南方吹来的风,4
北京,2023-05-10 11:00:00,24.8,763.7,28,从西南方吹来的风,3
北京,2023-05-10 08:00:00,19.8,764.0,35,从东北方吹来的风,1
北京,2023-05-10 05:00:00,16.2,763.5,43,从东北偏东方向吹来的风,1
北京,2023-05-10 02:00:00,17.0,763.2,39,从东北方吹来的风,2
北京,2023-05-09 23:00:00,19.1,763.3,30,从南方吹来的风,2
北京,2023-05-09 20:00:00,21.9,762.6,28,从南方吹来的风,4
北京,2023-05-09 17:00:00,25.1,762.0,25,从东南方吹来的风,3
北京,2023-05-09 14:00:00,27.1,762.9,18,从西南偏南方向吹来的风,3
北京,2023-05-09 11:00:00,24.0,764.3,30,从西南偏南方向吹来的风,3
北京,2023-05-09 08:00:00,19.5,764.2,44,从西南偏西方向吹来的风,1
北京,2023-05-09 05:00:00,12.7,763.4,69,从东方吹来的风,1
北京,2023-05-09 02:00:00,15.0,762.4,58,从西南偏南方向吹来的风,1
北京,2023-05-08 23:00:00,20.4,762.4,39,从西南方吹来的风,2
北京,2023-05-08 20:00:00,23.1,762.1,32,从西南方吹来的风,3
北京,2023-05-08 17:00:00,27.0,761.8,22,从西南偏南方向吹来的风,4
北京,2023-05-08 14:00:00,27.5,762.9,15,从南方吹来的风,2
北京,2023-05-08 11:00:00,25.8,764.6,14,从东北偏东方向吹来的风,2
北京,2023-05-08 08:00:00,19.0,765.0,37,从西方吹来的风,1
北京,2023-05-08 05:00:00,11.7,764.5,66,从北方吹来的风,0
北京,2023-05-08 02:00:00,14.1,764.5,52,从西南方吹来的风,1
北京,2023-05-07 23:00:00,16.1,763.8,42,从北方吹来的风,0
北京,2023-05-07 20:00:00,21.9,762.7,22,从西南偏西方向吹来的风,2
北京,2023-05-07 17:00:00,26.0,761.8,12,从南方吹来的风,1
北京,2023-05-07 14:00:00,24.8,763.0,14,从西北方吹来的风,2
北京,2023-05-07 11:00:00,23.5,764.8,17,从北方吹来的风,4
北京,2023-05-07 08:00:00,19.7,765.2,24,从东北方吹来的风,4
北京,2023-05-07 05:00:00,9.7,763.6,73,从东北方吹来的风,1
北京,2023-05-07 02:00:00,13.4,762.5,56,从东北偏东方向吹来的风,2
北京,2023-05-06 23:00:00,16.2,762.2,42,从南方吹来的风,1
北京,2023-05-06 20:00:00,19.4,761.2,29,从东南方吹来的风,1
北京,2023-05-06 17:00:00,23.5,760.9,14,从北方吹来的风,1
北京,2023-05-06 14:00:00,24.1,762.0,15,从东北偏北方向吹来的风,3
北京,2023-05-06 11:00:00,21.5,763.1,19,从北方吹来的风,4
北京,2023-05-06 08:00:00,19.4,762.9,25,从北方吹来的风,3
北京,2023-05-06 05:00:00,16.5,761.4,34,从东北偏北方向吹来的风,2
北京,2023-05-06 02:00:00,16.6,761.2,36,从东北偏北方向吹来的风,3
北京,2023-05-05 23:00:00,18.1,761.0,32,从东北偏北方向吹来的风,4
北京,2023-05-05 20:00:00,19.3,759.2,35,从东北偏北方向吹来的风,4
北京,2023-05-05 17:00:00,18.9,757.1,41,从东北偏北方向吹来的风,4
北京,2023-05-05 14:00:00,18.0,757.4,47,从东北方吹来的风,5
北京,2023-05-05 11:00:00,18.0,757.3,61,从东北偏北方向吹来的风,5
北京,2023-05-05 08:00:00,18.6,755.2,85,从东北偏北方向吹来的风,2
北京,2023-05-05 05:00:00,16.4,754.2,95,从西北偏北方向吹来的风,1
北京,2023-05-05 02:00:00,16.5,754.3,92,从西方吹来的风,1
北京,2023-05-04 23:00:00,16.4,754.7,89,从北方吹来的风,1
北京,2023-05-04 20:00:00,15.9,754.8,92,从东北偏北方向吹来的风,1
北京,2023-05-04 17:00:00,16.8,754.7,91,从东南方吹来的风,2
北京,2023-05-04 14:00:00,20.1,755.7,69,从东方吹来的风,3
北京,2023-05-04 11:00:00,18.7,757.6,74,从东北偏东方向吹来的风,2
北京,2023-05-04 08:00:00,16.7,758.8,85,从东北偏东方向吹来的风,2
北京,2023-05-04 05:00:00,16.9,758.4,75,从东北偏东方向吹来的风,3
北京,2023-05-04 02:00:00,17.4,758.9,72,从东北偏东方向吹来的风,2
北京,2023-05-03 23:00:00,19.1,759.4,68,从东方吹来的风,2
北京,2023-05-03 20:00:00,21.6,758.2,54,从东南偏东方向吹来的风,3
北京,2023-05-03 17:00:00,26.7,757.0,45,从东南偏东方向吹来的风,4
北京,2023-05-03 14:00:00,27.4,757.6,43,从东南方吹来的风,3
北京,2023-05-03 11:00:00,24.1,759.4,47,从东方吹来的风,2
北京,2023-05-03 08:00:00,18.7,759.6,65,从东北偏东方向吹来的风,2
北京,2023-05-03 05:00:00,16.1,758.2,75,从东北偏东方向吹来的风,2
北京,2023-05-03 02:00:00,18.0,758.2,61,从东北方吹来的风,2
北京,2023-05-02 23:00:00,22.0,758.3,44,从东南偏东方向吹来的风,1
北京,2023-05-02 20:00:00,24.7,756.8,37,从西南偏南方向吹来的风,2
北京,2023-05-02 17:00:00,28.1,754.7,32,从南方吹来的风,3
北京,2023-05-02 14:00:00,27.6,755.5,33,从南方吹来的风,3
北京,2023-05-02 11:00:00,24.8,756.6,38,从南方吹来的风,3
北京,2023-05-02 08:00:00,19.9,756.7,56,从东北方吹来的风,1
北京,2023-05-02 05:00:00,16.7,755.7,67,从北方吹来的风,1
北京,2023-05-02 02:00:00,18.8,755.8,55,从东南方吹来的风,2
北京,2023-05-01 23:00:00,19.0,756.6,51,从东南方吹来的风,2
北京,2023-05-01 20:00:00,21.1,756.4,48,从东南偏东方向吹来的风,3
北京,2023-05-01 17:00:00,26.5,755.5,28,从南方吹来的风,3
北京,2023-05-01 14:00:00,24.2,756.7,40,从东南偏东方向吹来的风,4
